"lat_grid","lon_grid","micronec_mlmeso","micronec_mlmesosd","year","month"
0,82,0.831755836681199,NA,2016,5
0,84,0.786276073168336,NA,2016,5
0,86,0.795682915756779,NA,2016,5
2,44,1.20601841538183,NA,2016,5
2,46,1.23636900696987,NA,2016,5
2,48,1.10352138930257,NA,2016,5
2,50,0.973400612271601,NA,2016,5
2,52,1.10561670714115,NA,2016,5
2,54,1.13877506101484,NA,2016,5
2,56,1.10975952317611,NA,2016,5
2,58,1.03060492678916,NA,2016,5
2,60,0.981883508667323,NA,2016,5
2,62,1.06915782704803,NA,2016,5
2,64,1.08218808445118,NA,2016,5
2,66,1.01856150147989,NA,2016,5
2,68,0.982038988721787,NA,2016,5
2,70,0.992329335397637,NA,2016,5
2,72,1.01717932537937,NA,2016,5
2,74,1.13563680206175,NA,2016,5
2,76,1.21965733296355,NA,2016,5
2,78,1.20159245430956,NA,2016,5
2,80,1.08363677326617,NA,2016,5
2,82,1.00412373580573,NA,2016,5
2,84,0.974528594162836,NA,2016,5
2,86,0.907231629375489,NA,2016,5
4,48,1.20912877497008,NA,2016,5
4,50,1.11017365811066,NA,2016,5
4,52,1.12135750840094,NA,2016,5
4,54,1.17130351244175,NA,2016,5
4,56,1.14816646000511,NA,2016,5
4,58,1.08081710138308,NA,2016,5
4,60,1.03915151485032,NA,2016,5
4,62,1.05881848220637,NA,2016,5
4,64,1.07052214185317,NA,2016,5
4,66,1.03417623804141,NA,2016,5
4,68,1.0588555518491,NA,2016,5
4,70,1.07356990417499,NA,2016,5
4,72,1.34478083472098,NA,2016,5
4,74,1.1918684367698,NA,2016,5
4,76,0.965815278855036,NA,2016,5
4,78,0.977718402972064,NA,2016,5
4,80,0.947598207235881,NA,2016,5
4,82,0.962285396375937,NA,2016,5
4,84,0.822564903860344,NA,2016,5
4,86,0.814717469997303,NA,2016,5
6,48,1.39439947739508,NA,2016,5
6,50,1.06721624541099,NA,2016,5
6,52,1.26192705533183,NA,2016,5
6,54,1.31132111338545,NA,2016,5
6,56,1.32595915539611,NA,2016,5
6,58,1.27670143716251,NA,2016,5
6,60,1.22626785261683,NA,2016,5
6,62,1.11744815470337,NA,2016,5
6,64,1.10974410814851,NA,2016,5
6,66,0.934902271102299,NA,2016,5
6,68,0.963262447643371,NA,2016,5
6,70,1.01453284926272,NA,2016,5
6,72,0.881119032639425,NA,2016,5
6,74,0.965373272466804,NA,2016,5
6,76,0.910950464997842,NA,2016,5
6,78,0.830632072705946,NA,2016,5
6,80,0.751725409366398,NA,2016,5
6,82,0.934987602442351,NA,2016,5
6,84,0.892396235054085,NA,2016,5
6,86,0.871647375405476,NA,2016,5
8,50,1.30373840789772,NA,2016,5
8,52,1.47352998481069,NA,2016,5
8,54,1.53004512917184,NA,2016,5
8,56,1.34363714365229,NA,2016,5
8,58,1.21882997754307,NA,2016,5
8,60,1.17740333985577,NA,2016,5
8,62,1.11413907006677,NA,2016,5
8,64,1.06774911509433,NA,2016,5
8,66,1.01021631641854,NA,2016,5
8,68,0.954307183653357,NA,2016,5
8,70,0.996181493584988,NA,2016,5
8,72,0.971279458822702,NA,2016,5
8,74,1.14337783059691,NA,2016,5
8,76,0.768342930063842,NA,2016,5
8,78,0.944629168827122,NA,2016,5
8,80,0.996576917119712,NA,2016,5
8,82,1.06379665238416,NA,2016,5
8,84,1.01685569922049,NA,2016,5
8,86,1.03211160396696,NA,2016,5
10,42,0.644583942541814,NA,2016,5
10,44,1.19762275116526,NA,2016,5
10,46,1.2045628277826,NA,2016,5
10,48,1.35553041030223,NA,2016,5
10,50,1.73631140307557,NA,2016,5
10,52,1.46296116833469,NA,2016,5
10,54,1.36299263655899,NA,2016,5
10,56,1.30125921152007,NA,2016,5
10,58,1.28976163926357,NA,2016,5
10,60,1.19853098769288,NA,2016,5
10,62,1.05009723311844,NA,2016,5
10,64,0.94925133735075,NA,2016,5
10,66,0.990644679508276,NA,2016,5
10,68,0.946262879243728,NA,2016,5
10,70,1.04965192706784,NA,2016,5
10,72,0.88720519163944,NA,2016,5
10,74,1.19217394754079,NA,2016,5
10,80,1.01063104868753,NA,2016,5
10,82,1.08378956888178,NA,2016,5
10,84,1.17747125499565,NA,2016,5
10,86,1.16560649423189,NA,2016,5
12,42,0.647038558584056,NA,2016,5
12,44,1.19103055889729,NA,2016,5
12,46,1.23756909104788,NA,2016,5
12,48,1.33169371218427,NA,2016,5
12,50,1.52000776953711,NA,2016,5
12,52,1.70082146950625,NA,2016,5
12,54,1.46046508717785,NA,2016,5
12,56,1.39535381108202,NA,2016,5
12,58,1.37913600467546,NA,2016,5
12,60,1.3253889624697,NA,2016,5
12,62,1.19667786320398,NA,2016,5
12,64,1.11104116000996,NA,2016,5
12,66,0.932924682090867,NA,2016,5
12,68,0.968198536240953,NA,2016,5
12,70,1.05152828077439,NA,2016,5
12,72,1.04415768748922,NA,2016,5
12,74,1.02527728520231,NA,2016,5
12,80,1.00553450288052,NA,2016,5
12,82,1.11216845565666,NA,2016,5
12,84,1.15877167802424,NA,2016,5
12,86,1.16022473637776,NA,2016,5
14,48,1.42187205877172,NA,2016,5
14,50,1.50415965962795,NA,2016,5
14,52,1.62405779845612,NA,2016,5
14,54,1.53909209931409,NA,2016,5
14,56,1.46223214749367,NA,2016,5
14,58,1.34435259046093,NA,2016,5
14,60,1.30346467546237,NA,2016,5
14,62,1.24745526557328,NA,2016,5
14,64,1.09743001456222,NA,2016,5
14,66,0.905852536680878,NA,2016,5
14,68,0.939870176536422,NA,2016,5
14,70,0.918947677859055,NA,2016,5
14,72,1.08663775843959,NA,2016,5
14,80,1.04314936067255,NA,2016,5
14,82,1.15260370380135,NA,2016,5
14,84,1.18285048440579,NA,2016,5
14,86,1.19487856664965,NA,2016,5
-20,40,1.00255811637681,NA,2016,6
-20,42,0.993753730970716,NA,2016,6
-20,48,0.813155300322236,NA,2016,6
-20,50,0.795699792914093,NA,2016,6
-20,52,0.814088849421522,NA,2016,6
-20,54,0.746857856702098,NA,2016,6
-20,56,0.701853517997372,NA,2016,6
-20,58,0.751525399263235,NA,2016,6
-20,60,0.750994406253134,NA,2016,6
-20,62,0.762203595481517,NA,2016,6
-20,64,0.738267045437426,NA,2016,6
-20,66,0.843630477272112,NA,2016,6
-20,68,0.743386315951055,NA,2016,6
-20,70,0.679022874910798,NA,2016,6
-20,72,0.765063232831933,NA,2016,6
-20,74,0.748617958073953,NA,2016,6
-20,76,0.794044784108108,NA,2016,6
-20,78,0.841510388262018,NA,2016,6
-20,80,0.811970471535568,NA,2016,6
-20,82,0.831582709722635,NA,2016,6
-20,84,0.782296937973135,NA,2016,6
-20,86,0.791411270449559,NA,2016,6
-18,40,0.951062262171588,NA,2016,6
-18,42,0.855680850045039,NA,2016,6
-18,48,0.970109987556934,NA,2016,6
-18,50,0.779725780384826,NA,2016,6
-18,52,0.726504327608617,NA,2016,6
-18,54,0.689588487365594,NA,2016,6
-18,56,0.628937189615573,NA,2016,6
-18,58,0.609854472647222,NA,2016,6
-18,60,0.948210073156149,NA,2016,6
-18,62,0.841825507308736,NA,2016,6
-18,64,0.881838151319297,NA,2016,6
-18,66,0.844132027819891,NA,2016,6
-18,68,0.814193749303619,NA,2016,6
-18,70,0.8006120740505,NA,2016,6
-18,72,0.804592054013025,NA,2016,6
-18,74,0.767037915514299,NA,2016,6
-18,76,0.875107479054067,NA,2016,6
-18,78,0.835577168805456,NA,2016,6
-18,80,0.793400837312004,NA,2016,6
-18,82,0.75707174865184,NA,2016,6
-18,84,0.766906776893194,NA,2016,6
-18,86,0.729967112259732,NA,2016,6
-16,40,0.872134282955977,NA,2016,6
-16,42,0.823851095201527,NA,2016,6
-16,44,0.878529340041636,NA,2016,6
-16,46,0.74073598096818,NA,2016,6
-16,50,0.828986745054579,NA,2016,6
-16,52,0.868432760300736,NA,2016,6
-16,54,0.769520173090751,NA,2016,6
-16,56,0.684842134318832,NA,2016,6
-16,58,0.533307994064141,NA,2016,6
-16,60,1.02800401454082,NA,2016,6
-16,62,0.962765035105662,NA,2016,6
-16,64,0.950540896563756,NA,2016,6
-16,66,0.815977396564213,NA,2016,6
-16,68,0.817398418127387,NA,2016,6
-16,70,0.861189386734946,NA,2016,6
-16,72,0.860171718284902,NA,2016,6
-16,74,0.880532918649691,NA,2016,6
-16,76,0.850791636813018,NA,2016,6
-16,78,0.883676654497093,NA,2016,6
-16,80,0.795791291931851,NA,2016,6
-16,82,0.77646503728573,NA,2016,6
-16,84,0.788374217427163,NA,2016,6
-16,86,0.778811258988248,NA,2016,6
-14,40,0.796200586066053,NA,2016,6
-14,42,0.821641791306449,NA,2016,6
-14,44,0.848956936103873,NA,2016,6
-14,46,0.725311540357106,NA,2016,6
-14,48,1.17592765703999,NA,2016,6
-14,50,0.970095071697769,NA,2016,6
-14,52,0.858676874913551,NA,2016,6
-14,54,0.725109658814553,NA,2016,6
-14,56,0.726644064734379,NA,2016,6
-14,58,0.777378838661092,NA,2016,6
-14,60,1.1375326620246,NA,2016,6
-14,62,0.924299649739017,NA,2016,6
-14,64,0.883670857983331,NA,2016,6
-14,66,0.839509152934921,NA,2016,6
-14,68,0.890980963878058,NA,2016,6
-14,70,0.964042227973955,NA,2016,6
-14,72,0.901961611656265,NA,2016,6
-14,74,0.914454717151131,NA,2016,6
-14,76,0.837942794965649,NA,2016,6
-14,78,0.878977369755093,NA,2016,6
-14,80,0.87782311702699,NA,2016,6
-14,82,0.905306675488612,NA,2016,6
-14,84,0.846272337181425,NA,2016,6
-14,86,0.849578218658765,NA,2016,6
-12,40,0.944302464197348,NA,2016,6
-12,42,0.816312325807126,NA,2016,6
-12,44,0.883988962551855,NA,2016,6
-12,46,0.81274958846949,NA,2016,6
-12,48,0.890270388458902,NA,2016,6
-12,50,1.04553744184586,NA,2016,6
-12,52,0.915507298114675,NA,2016,6
-12,54,0.891627234275694,NA,2016,6
-12,56,0.85034119415727,NA,2016,6
-12,58,0.749924388383973,NA,2016,6
-12,60,0.636378498732973,NA,2016,6
-12,62,0.873486698273062,NA,2016,6
-12,64,0.824308550450951,NA,2016,6
-12,66,0.88243953100992,NA,2016,6
-12,68,0.890043776879018,NA,2016,6
-12,70,0.818324572458449,NA,2016,6
-12,72,0.910610366395364,NA,2016,6
-12,74,0.948090728651732,NA,2016,6
-12,76,0.917805922969624,NA,2016,6
-12,78,0.856986848192496,NA,2016,6
-12,80,0.854645938584926,NA,2016,6
-12,82,0.88693790052914,NA,2016,6
-12,84,0.847791453102535,NA,2016,6
-12,86,0.843433152967029,NA,2016,6
-10,40,0.895161635493568,NA,2016,6
-10,42,0.86837972342899,NA,2016,6
-10,44,0.986843907653734,NA,2016,6
-10,46,1.00292954799649,NA,2016,6
-10,48,1.1245657505502,NA,2016,6
-10,50,1.149379293935,NA,2016,6
-10,52,1.11983066526483,NA,2016,6
-10,54,1.03050291014628,NA,2016,6
-10,56,0.918769287783653,NA,2016,6
-10,58,0.950398011170643,NA,2016,6
-10,60,1.04985522786753,NA,2016,6
-10,62,0.960616523824947,NA,2016,6
-10,64,1.02933618217638,NA,2016,6
-10,66,0.965937094776719,NA,2016,6
-10,68,0.947833587391371,NA,2016,6
-10,70,0.868818741162618,NA,2016,6
-10,72,0.899552984797844,NA,2016,6
-10,74,0.891076710934026,NA,2016,6
-10,76,1.03632003997487,NA,2016,6
-10,78,0.901024121377203,NA,2016,6
-10,80,0.823822940358271,NA,2016,6
-10,82,0.861356672423857,NA,2016,6
-10,84,0.878254920982376,NA,2016,6
-10,86,0.830975023160378,NA,2016,6
-8,40,0.914056199098506,NA,2016,6
-8,42,1.07759525967348,NA,2016,6
-8,44,1.18561281480102,NA,2016,6
-8,46,1.13820383739485,NA,2016,6
-8,48,1.15560081577687,NA,2016,6
-8,50,1.17014387584533,NA,2016,6
-8,52,1.17271816011425,NA,2016,6
-8,54,1.14000134981341,NA,2016,6
-8,56,1.06770506719237,NA,2016,6
-8,58,1.00835220417077,NA,2016,6
-8,60,1.09968976867213,NA,2016,6
-8,62,0.995209097758763,NA,2016,6
-8,64,0.901433341891539,NA,2016,6
-8,66,0.918711984309333,NA,2016,6
-8,68,0.854478611600482,NA,2016,6
-8,70,0.960438588322337,NA,2016,6
-8,72,0.771805919196346,NA,2016,6
-8,74,0.805842569839485,NA,2016,6
-8,76,0.848248682464301,NA,2016,6
-8,78,0.815311475660376,NA,2016,6
-8,80,0.781839932359893,NA,2016,6
-8,82,0.789506501356071,NA,2016,6
-8,84,0.818404368963093,NA,2016,6
-8,86,0.843868615478277,NA,2016,6
-6,40,0.966889887334158,NA,2016,6
-6,42,1.17914165058691,NA,2016,6
-6,44,1.27333078389228,NA,2016,6
-6,46,1.37893163144451,NA,2016,6
-6,48,1.32193069162744,NA,2016,6
-6,50,1.13487827342211,NA,2016,6
-6,52,1.17614726264481,NA,2016,6
-6,54,1.15463909248577,NA,2016,6
-6,56,1.15180535906837,NA,2016,6
-6,58,1.03017827029236,NA,2016,6
-6,60,0.965627798824399,NA,2016,6
-6,62,0.977392631900255,NA,2016,6
-6,64,0.946228914483692,NA,2016,6
-6,66,0.927736411705889,NA,2016,6
-6,68,0.907326507061306,NA,2016,6
-6,70,1.09409029098505,NA,2016,6
-6,72,0.880666642643902,NA,2016,6
-6,74,0.827549240569136,NA,2016,6
-6,76,0.712577933645635,NA,2016,6
-6,78,0.74747746075607,NA,2016,6
-6,80,0.733996585718597,NA,2016,6
-6,82,0.709123428728155,NA,2016,6
-6,84,0.812825836965607,NA,2016,6
-6,86,0.884090426729785,NA,2016,6
-4,40,0.856424965016675,NA,2016,6
-4,42,0.88255999425978,NA,2016,6
-4,44,1.0466806061997,NA,2016,6
-4,46,0.96145638512206,NA,2016,6
-4,48,1.10638789762225,NA,2016,6
-4,50,1.25347582116654,NA,2016,6
-4,52,1.25547675427946,NA,2016,6
-4,54,1.34809485080205,NA,2016,6
-4,56,1.48231799581595,NA,2016,6
-4,58,1.29084737580615,NA,2016,6
-4,60,1.13566771451453,NA,2016,6
-4,62,1.1270481183849,NA,2016,6
-4,64,1.14293139708332,NA,2016,6
-4,66,1.0651329908313,NA,2016,6
-4,68,1.0254118210981,NA,2016,6
-4,70,1.06449288158781,NA,2016,6
-4,72,0.990401133049831,NA,2016,6
-4,74,0.847781529422435,NA,2016,6
-4,76,0.752460368084549,NA,2016,6
-4,78,0.737473384014986,NA,2016,6
-4,80,0.752009926712209,NA,2016,6
-4,82,0.824383552465588,NA,2016,6
-4,84,0.902266997840531,NA,2016,6
-4,86,0.944300344255235,NA,2016,6
-2,40,0.655630387552083,NA,2016,6
-2,42,0.712751718073294,NA,2016,6
-2,44,0.57616550448799,NA,2016,6
-2,46,0.653229595024001,NA,2016,6
-2,48,1.30276205501071,NA,2016,6
-2,50,1.59270406110833,NA,2016,6
-2,52,1.51000035124727,NA,2016,6
-2,54,1.56135809257696,NA,2016,6
-2,56,1.36117549857677,NA,2016,6
-2,58,1.22148008089927,NA,2016,6
-2,60,1.18519584756276,NA,2016,6
-2,62,1.15718859881163,NA,2016,6
-2,64,1.0112839696101,NA,2016,6
-2,66,0.881448209099472,NA,2016,6
-2,68,0.845898389298883,NA,2016,6
-2,70,0.851709152771919,NA,2016,6
-2,72,0.858622745589353,NA,2016,6
-2,74,0.830086167387802,NA,2016,6
-2,76,0.862711738198306,NA,2016,6
-2,78,0.937940581705145,NA,2016,6
-2,80,0.97021435873445,NA,2016,6
-2,82,0.932612203499647,NA,2016,6
-2,84,0.853773930341143,NA,2016,6
-2,86,0.792891694191429,NA,2016,6
0,42,0.812550308494954,NA,2016,6
0,44,1.29217130548115,NA,2016,6
0,46,0.814667458259673,NA,2016,6
0,48,1.07336428032636,NA,2016,6
0,50,1.36113380656267,NA,2016,6
0,52,1.35216745890125,NA,2016,6
0,54,1.39422216193957,NA,2016,6
0,56,1.23513068660894,NA,2016,6
0,58,1.04014099410011,NA,2016,6
0,60,1.05401134516837,NA,2016,6
0,62,1.06263437991686,NA,2016,6
0,64,0.952705540425248,NA,2016,6
0,66,0.88970533846705,NA,2016,6
0,68,0.889047022298392,NA,2016,6
0,70,0.946917419052786,NA,2016,6
0,72,1.04012896571537,NA,2016,6
0,74,1.01577553582826,NA,2016,6
0,76,0.930629546664379,NA,2016,6
0,78,0.884395724886821,NA,2016,6
0,80,0.798231633362809,NA,2016,6
0,82,0.786846292287939,NA,2016,6
0,84,0.765783358606751,NA,2016,6
0,86,0.732181043095059,NA,2016,6
2,44,2.09414443850517,NA,2016,6
2,46,1.31099740099542,NA,2016,6
2,48,1.18410406989408,NA,2016,6
2,50,1.27473867118134,NA,2016,6
2,52,1.26405862213492,NA,2016,6
2,54,1.28941811810558,NA,2016,6
2,56,1.22223213126676,NA,2016,6
2,58,1.08589457799853,NA,2016,6
2,60,1.043466092484,NA,2016,6
2,62,1.07224489085169,NA,2016,6
2,64,1.05476769502792,NA,2016,6
2,66,1.04261194467889,NA,2016,6
2,68,1.02434899930463,NA,2016,6
2,70,1.04742243681448,NA,2016,6
2,72,1.15393956563255,NA,2016,6
2,74,1.27910488050224,NA,2016,6
2,76,1.14169922854958,NA,2016,6
2,78,1.11644089883193,NA,2016,6
2,80,1.0161956182888,NA,2016,6
2,82,0.905867412506982,NA,2016,6
2,84,0.80011201787533,NA,2016,6
2,86,0.766233288082812,NA,2016,6
4,48,1.41205115326343,NA,2016,6
4,50,1.18446724491056,NA,2016,6
4,52,1.21858827551413,NA,2016,6
4,54,1.19349921752043,NA,2016,6
4,56,1.14940546413332,NA,2016,6
4,58,1.16781588004971,NA,2016,6
4,60,1.10185711883284,NA,2016,6
4,62,1.06787660561709,NA,2016,6
4,64,1.12257207139499,NA,2016,6
4,66,1.14300601139872,NA,2016,6
4,68,1.11305653450459,NA,2016,6
4,70,1.04501865873872,NA,2016,6
4,72,1.38235053844812,NA,2016,6
4,74,1.19714225004255,NA,2016,6
4,76,1.07786082743357,NA,2016,6
4,78,0.899908093799389,NA,2016,6
4,80,0.829838730833686,NA,2016,6
4,82,1.05610907681424,NA,2016,6
4,84,0.947968010911373,NA,2016,6
4,86,0.812254214949078,NA,2016,6
6,48,1.08855699561955,NA,2016,6
6,50,1.09737245898799,NA,2016,6
6,52,1.31217112425646,NA,2016,6
6,54,1.35480273295608,NA,2016,6
6,56,1.19143532545271,NA,2016,6
6,58,1.29496098358046,NA,2016,6
6,60,1.25485005562918,NA,2016,6
6,62,1.13014540167318,NA,2016,6
6,64,1.08894413902459,NA,2016,6
6,66,1.02316771891244,NA,2016,6
6,68,1.05265046847225,NA,2016,6
6,70,0.909851555609041,NA,2016,6
6,72,0.924626391165067,NA,2016,6
6,74,1.04303659596653,NA,2016,6
6,76,1.07951736892008,NA,2016,6
6,78,0.886292212601632,NA,2016,6
6,80,0.372757620527141,NA,2016,6
6,82,0.880312489428018,NA,2016,6
6,84,1.0568611221388,NA,2016,6
6,86,1.00220050712427,NA,2016,6
8,50,1.41668380563209,NA,2016,6
8,52,1.67750300249016,NA,2016,6
8,54,1.51590577697174,NA,2016,6
8,56,1.27518147325005,NA,2016,6
8,58,1.29141614547482,NA,2016,6
8,60,1.28444224541179,NA,2016,6
8,62,1.12350576546871,NA,2016,6
8,64,0.984243835236325,NA,2016,6
8,66,0.965864925569406,NA,2016,6
8,68,0.951993811534097,NA,2016,6
8,70,1.04409777077122,NA,2016,6
8,72,0.97525318566792,NA,2016,6
8,74,1.08815326129109,NA,2016,6
8,76,1.22249894984024,NA,2016,6
8,78,1.17764722633011,NA,2016,6
8,80,0.945160202132777,NA,2016,6
8,82,0.99862340176823,NA,2016,6
8,84,1.08302849383542,NA,2016,6
8,86,1.08770777318213,NA,2016,6
10,42,0.63058222035567,NA,2016,6
10,44,1.0155258738861,NA,2016,6
10,46,1.34752124057636,NA,2016,6
10,48,1.48415769892862,NA,2016,6
10,50,1.79238757498381,NA,2016,6
10,52,1.75543570765626,NA,2016,6
10,54,1.41551297778195,NA,2016,6
10,56,1.45855201411815,NA,2016,6
10,58,1.34611024973845,NA,2016,6
10,60,1.24746345660339,NA,2016,6
10,62,1.02998825594162,NA,2016,6
10,64,0.961574851238617,NA,2016,6
10,66,0.931068994867167,NA,2016,6
10,68,0.954089084871251,NA,2016,6
10,70,1.03991136725966,NA,2016,6
10,72,1.00758100323262,NA,2016,6
10,74,1.27914927170976,NA,2016,6
10,80,1.10298243596199,NA,2016,6
10,82,1.16615959588369,NA,2016,6
10,84,1.16510839984511,NA,2016,6
10,86,1.20591258936458,NA,2016,6
12,42,0.725696531680384,NA,2016,6
12,44,1.08417153686428,NA,2016,6
12,46,1.28470987187431,NA,2016,6
12,48,1.39940545980822,NA,2016,6
12,50,1.62560410466881,NA,2016,6
12,52,1.64778534385678,NA,2016,6
12,54,1.39283095996887,NA,2016,6
12,56,1.40876223558767,NA,2016,6
12,58,1.48037549583586,NA,2016,6
12,60,1.36711578177702,NA,2016,6
12,62,1.21533576370458,NA,2016,6
12,64,1.12378487030941,NA,2016,6
12,66,0.913469509276803,NA,2016,6
12,68,0.969548408828538,NA,2016,6
12,70,1.04130154937646,NA,2016,6
12,72,1.1256962694941,NA,2016,6
12,74,1.20562937009902,NA,2016,6
12,80,1.23396674952484,NA,2016,6
12,82,1.23451202685289,NA,2016,6
12,84,1.21114112646147,NA,2016,6
12,86,1.23361585901843,NA,2016,6
14,48,1.25971843813147,NA,2016,6
14,50,1.39284420874384,NA,2016,6
14,52,1.55216127948629,NA,2016,6
14,54,1.41031318902969,NA,2016,6
14,56,1.48844753536913,NA,2016,6
14,58,1.39750451429023,NA,2016,6
14,60,1.34161092133986,NA,2016,6
14,62,1.10550686228606,NA,2016,6
14,64,1.04044218791856,NA,2016,6
14,66,0.895983448624611,NA,2016,6
14,68,1.03469888658987,NA,2016,6
14,70,1.07571285449796,NA,2016,6
14,72,1.16780752117435,NA,2016,6
14,80,1.17232455302168,NA,2016,6
14,82,1.1628849029541,NA,2016,6
14,84,1.3116269884838,NA,2016,6
14,86,1.24705206155777,NA,2016,6
-20,40,1.0016024003246,NA,2016,7
-20,42,0.950357723939254,NA,2016,7
-20,48,0.822962379940173,NA,2016,7
-20,50,0.775345623696817,NA,2016,7
-20,52,0.770442883934706,NA,2016,7
-20,54,0.721642250838917,NA,2016,7
-20,56,0.68142989109257,NA,2016,7
-20,58,0.701325414910677,NA,2016,7
-20,60,0.703493836548252,NA,2016,7
-20,62,0.781655418074194,NA,2016,7
-20,64,0.819632184368364,NA,2016,7
-20,66,0.800443524347892,NA,2016,7
-20,68,0.673036884059162,NA,2016,7
-20,70,0.695774733743173,NA,2016,7
-20,72,0.732791264701675,NA,2016,7
-20,74,0.745153255042984,NA,2016,7
-20,76,0.815689021704792,NA,2016,7
-20,78,0.772202975630733,NA,2016,7
-20,80,0.772502834848579,NA,2016,7
-20,82,0.769314203411341,NA,2016,7
-20,84,0.754700194092928,NA,2016,7
-20,86,0.836265235258046,NA,2016,7
-18,40,0.923948149768899,NA,2016,7
-18,42,0.95401946105821,NA,2016,7
-18,48,0.85387753738511,NA,2016,7
-18,50,0.721464248521926,NA,2016,7
-18,52,0.711811129968467,NA,2016,7
-18,54,0.662250497588708,NA,2016,7
-18,56,0.595430544958079,NA,2016,7
-18,58,0.55367972781732,NA,2016,7
-18,60,1.04340652508444,NA,2016,7
-18,62,0.898669760407192,NA,2016,7
-18,64,0.946048783602387,NA,2016,7
-18,66,0.833629207932607,NA,2016,7
-18,68,0.773464018282043,NA,2016,7
-18,70,0.756746672143939,NA,2016,7
-18,72,0.821815240216912,NA,2016,7
-18,74,0.877189315798756,NA,2016,7
-18,76,0.85164113342762,NA,2016,7
-18,78,0.793749440948756,NA,2016,7
-18,80,0.717716931518982,NA,2016,7
-18,82,0.740971270394528,NA,2016,7
-18,84,0.736784363903212,NA,2016,7
-18,86,0.771347013292133,NA,2016,7
-16,40,0.79238963049285,NA,2016,7
-16,42,0.840252700437466,NA,2016,7
-16,44,0.803659022122254,NA,2016,7
-16,46,0.854979656227289,NA,2016,7
-16,50,0.824572816577236,NA,2016,7
-16,52,0.723494449561949,NA,2016,7
-16,54,0.669876418627238,NA,2016,7
-16,56,0.639814420241035,NA,2016,7
-16,58,0.45885882131815,NA,2016,7
-16,60,1.00904876935056,NA,2016,7
-16,62,0.941848764543198,NA,2016,7
-16,64,0.885443954625063,NA,2016,7
-16,66,0.808429367626653,NA,2016,7
-16,68,0.848436500780338,NA,2016,7
-16,70,0.826488407916226,NA,2016,7
-16,72,0.828100316700489,NA,2016,7
-16,74,0.857001076385673,NA,2016,7
-16,76,0.856498090243201,NA,2016,7
-16,78,0.798476319342825,NA,2016,7
-16,80,0.788827419074045,NA,2016,7
-16,82,0.720374495321785,NA,2016,7
-16,84,0.719530625943108,NA,2016,7
-16,86,0.800234190959443,NA,2016,7
-14,40,0.755488848080818,NA,2016,7
-14,42,0.803077483949962,NA,2016,7
-14,44,0.752305359490605,NA,2016,7
-14,46,0.749031441816441,NA,2016,7
-14,48,1.32347694996488,NA,2016,7
-14,50,0.873616079930525,NA,2016,7
-14,52,0.860605652490798,NA,2016,7
-14,54,0.748932735336858,NA,2016,7
-14,56,0.732125522151563,NA,2016,7
-14,58,0.738629293003817,NA,2016,7
-14,60,1.09835370152651,NA,2016,7
-14,62,0.841774789603113,NA,2016,7
-14,64,0.836271232471377,NA,2016,7
-14,66,0.816896952191321,NA,2016,7
-14,68,0.906569635201793,NA,2016,7
-14,70,0.850757549289868,NA,2016,7
-14,72,0.842197050751057,NA,2016,7
-14,74,0.877373087273303,NA,2016,7
-14,76,0.884656253724783,NA,2016,7
-14,78,0.901418389639013,NA,2016,7
-14,80,0.848224007220785,NA,2016,7
-14,82,0.816286083427675,NA,2016,7
-14,84,0.815190601913679,NA,2016,7
-14,86,0.819802569445743,NA,2016,7
-12,40,0.945410297381015,NA,2016,7
-12,42,0.882459536374949,NA,2016,7
-12,44,0.744187980564812,NA,2016,7
-12,46,0.660980589225694,NA,2016,7
-12,48,0.710710178650841,NA,2016,7
-12,50,0.900409632901198,NA,2016,7
-12,52,0.994031180003424,NA,2016,7
-12,54,0.880551900057035,NA,2016,7
-12,56,0.8545116763347,NA,2016,7
-12,58,0.696117931065148,NA,2016,7
-12,60,0.532459403659865,NA,2016,7
-12,62,0.885523737463562,NA,2016,7
-12,64,0.973410085197471,NA,2016,7
-12,66,0.893353186027017,NA,2016,7
-12,68,0.833999540913837,NA,2016,7
-12,70,0.873922728903351,NA,2016,7
-12,72,0.904730597791332,NA,2016,7
-12,74,0.99210100482455,NA,2016,7
-12,76,0.9946401693481,NA,2016,7
-12,78,0.871705898554415,NA,2016,7
-12,80,0.817783768332186,NA,2016,7
-12,82,0.917038074881506,NA,2016,7
-12,84,0.86435954887954,NA,2016,7
-12,86,0.834395103797477,NA,2016,7
-10,40,0.955555599740989,NA,2016,7
-10,42,0.90046051934722,NA,2016,7
-10,44,1.00596112929498,NA,2016,7
-10,46,1.00125211780425,NA,2016,7
-10,48,1.03774888387557,NA,2016,7
-10,50,1.11762996795505,NA,2016,7
-10,52,1.15110675138037,NA,2016,7
-10,54,0.995936468580744,NA,2016,7
-10,56,1.02601775785367,NA,2016,7
-10,58,0.923569744710592,NA,2016,7
-10,60,0.837359434393172,NA,2016,7
-10,62,0.989862800832636,NA,2016,7
-10,64,0.977038501808587,NA,2016,7
-10,66,0.985076913319688,NA,2016,7
-10,68,0.944710932081185,NA,2016,7
-10,70,0.98446749355482,NA,2016,7
-10,72,0.954669022929311,NA,2016,7
-10,74,0.937021662451087,NA,2016,7
-10,76,0.96825642711533,NA,2016,7
-10,78,0.90073979125228,NA,2016,7
-10,80,0.80574143185584,NA,2016,7
-10,82,0.869720559136602,NA,2016,7
-10,84,0.884867656088057,NA,2016,7
