"lat_grid","lon_grid","sstmean","sstsd","year","month"
0,84,30.222015625,0.164142068951269,2016,5
0,86,30.40453125,0.164451578200335,2016,5
2,44,28.5611428571429,0.344332895403769,2016,5
2,46,28.2136666666667,0.440024742014475,2016,5
2,48,28.656734375,0.425805054216632,2016,5
2,50,29.677875,0.415500787919716,2016,5
2,52,30.091171875,0.181475308101121,2016,5
2,54,30.26640625,0.164468911401092,2016,5
2,56,30.050453125,0.169782487335863,2016,5
2,58,30.064140625,0.0933006519631345,2016,5
2,60,30.076546875,0.0741998437698907,2016,5
2,62,30.133640625,0.169053796940266,2016,5
2,64,30.229953125,0.216156794185654,2016,5
2,66,30.343328125,0.194768324295326,2016,5
2,68,30.446453125,0.133073548071841,2016,5
2,70,30.4294375,0.0672039952988438,2016,5
2,72,30.389671875,0.117944573300478,2016,5
2,74,30.513578125,0.170413484514475,2016,5
2,76,30.29084375,0.0693322387161763,2016,5
2,78,30.185734375,0.0847210628010699,2016,5
2,80,30.1674375,0.102328582951631,2016,5
2,82,30.433484375,0.188431621397419,2016,5
2,84,30.61371875,0.13063756584961,2016,5
2,86,30.7005,0.136989050657343,2016,5
4,46,28.6025,0.47177865572745,2016,5
4,48,29.3390689655172,0.599861412710103,2016,5
4,50,29.8403125,0.188999275634792,2016,5
4,52,29.478703125,0.277505479979496,2016,5
4,54,29.735609375,0.218642247270894,2016,5
4,56,29.793703125,0.102603672648073,2016,5
4,58,30.155421875,0.0921468470358634,2016,5
4,60,30.161625,0.0510332913439534,2016,5
4,62,30.48765625,0.188951595275464,2016,5
4,64,30.75790625,0.110744911918666,2016,5
4,66,30.826234375,0.0704855590720425,2016,5
4,68,30.7723125,0.11348937087493,2016,5
4,70,30.5291875,0.126783389202915,2016,5
4,72,30.6786875,0.203260320614989,2016,5
4,74,30.808578125,0.207036980416351,2016,5
4,76,30.335015625,0.173731455987692,2016,5
4,78,29.9273125,0.277579210774093,2016,5
4,80,30.0076875,0.358511865823863,2016,5
4,82,30.410921875,0.101046948806459,2016,5
4,84,30.523125,0.0742874084055911,2016,5
4,86,30.54409375,0.0967055255368318,2016,5
6,48,28.9881538461538,0.694420892099752,2016,5
6,50,29.531328125,0.292285306077485,2016,5
6,52,29.62596875,0.242572781992316,2016,5
6,54,29.919625,0.264082208220116,2016,5
6,56,30.44009375,0.20809321161975,2016,5
6,58,30.3498125,0.104125973003705,2016,5
6,60,30.37034375,0.0844459475377924,2016,5
6,62,30.498828125,0.105725994263924,2016,5
6,64,30.748578125,0.116259808213984,2016,5
6,66,30.897078125,0.104356121760104,2016,5
6,68,30.87375,0.055918023899503,2016,5
6,70,30.692734375,0.101687389330288,2016,5
6,72,30.6365625,0.170569622241905,2016,5
6,74,30.871921875,0.147362128697323,2016,5
6,76,30.438046875,0.246130203617794,2016,5
6,78,29.9246551724138,0.274071289978211,2016,5
6,80,29.7257083333333,0.671344431729715,2016,5
6,82,30.647984375,0.223462115832419,2016,5
6,84,30.7513125,0.136940361831028,2016,5
6,86,30.8588125,0.140456729073176,2016,5
8,48,28.324,NA,2016,5
8,50,28.4873148148148,0.779597376107041,2016,5
8,52,29.44309375,0.38785554988857,2016,5
8,54,29.84228125,0.448320834265493,2016,5
8,56,30.51203125,0.173193530502546,2016,5
8,58,30.35740625,0.0784967330732597,2016,5
8,60,30.47403125,0.136337229976913,2016,5
8,62,30.6360625,0.092245165916272,2016,5
8,64,30.7824375,0.0791794977070636,2016,5
8,66,30.91321875,0.0650195254556366,2016,5
8,68,30.8875625,0.0944132885118351,2016,5
8,70,30.869515625,0.11268371133222,2016,5
8,72,30.9531875,0.198000871811453,2016,5
8,74,30.806625,0.121697712933865,2016,5
8,76,30.3015,0.509779577259922,2016,5
8,78,30.754358490566,0.794810502193874,2016,5
8,80,30.53658,0.596374354764194,2016,5
8,82,31.02196875,0.094359826121683,2016,5
8,84,31.03096875,0.16025614108036,2016,5
8,86,31.312875,0.125184186881416,2016,5
10,42,30.4462631578947,0.24560398162382,2016,5
10,44,30.3857407407407,0.24365233390696,2016,5
10,46,30.3006,0.411069823752608,2016,5
10,48,30.088125,0.29201984931046,2016,5
10,50,28.8258837209302,0.718545694252413,2016,5
10,52,29.11046875,0.3993406060531,2016,5
10,54,30.0669375,0.184982785556875,2016,5
10,56,30.137859375,0.10570246760008,2016,5
10,58,30.403984375,0.150916301010574,2016,5
10,60,30.619359375,0.107089692001315,2016,5
10,62,30.62940625,0.0918310593012022,2016,5
10,64,30.73234375,0.0824076623710462,2016,5
10,66,30.75378125,0.0749481235933142,2016,5
10,68,30.5,0.122962247400226,2016,5
10,70,30.429078125,0.175147675078254,2016,5
10,72,30.931421875,0.179374823018551,2016,5
10,74,30.9380517241379,0.194658172947402,2016,5
10,76,30.2468333333333,0.130531860733947,2016,5
10,78,30.0774666666667,0.802933449178401,2016,5
10,80,30.880203125,0.241521183118254,2016,5
10,82,30.97690625,0.156045650499085,2016,5
10,84,31.3325625,0.115608655000874,2016,5
10,86,31.28021875,0.119408146470618,2016,5
12,40,30.6328125,0.471789814606745,2016,5
12,42,29.6017142857143,0.488108858595827,2016,5
12,44,30.1826285714286,0.357949395512689,2016,5
12,46,30.6435272727273,0.269196875122572,2016,5
12,48,30.463640625,0.172117564766617,2016,5
12,50,30.039359375,0.458482983956199,2016,5
12,52,30.231765625,0.422079912022518,2016,5
12,54,30.279625,0.291102529256759,2016,5
12,56,30.144265625,0.0996970398356145,2016,5
12,58,30.3794375,0.152098430431358,2016,5
12,60,30.651609375,0.0666353777021483,2016,5
12,62,30.54175,0.0794644774386841,2016,5
12,64,30.552296875,0.100674184469757,2016,5
12,66,30.33184375,0.158437832057196,2016,5
12,68,30.26528125,0.132679404599063,2016,5
12,70,30.321515625,0.106750858468352,2016,5
12,72,30.74271875,0.231509434053033,2016,5
12,74,30.8723870967742,0.197525977602838,2016,5
12,78,30.552,0.00282842712474713,2016,5
12,80,30.490421875,0.44217050524019,2016,5
12,82,30.67028125,0.1352962028292,2016,5
12,84,30.924578125,0.15563100485642,2016,5
12,86,30.75021875,0.178909552635385,2016,5
14,38,30.68075,0.272083779989424,2016,5
14,40,30.1449206349206,0.628710131207905,2016,5
14,42,29.6988620689655,0.454953508153614,2016,5
14,46,30.3085,0.0360624458405128,2016,5
14,48,30.1373571428571,0.217413681242025,2016,5
14,50,30.096976744186,0.264567345677185,2016,5
14,52,30.280703125,0.410624714913771,2016,5
14,54,30.506734375,0.195564242048124,2016,5
14,56,30.208203125,0.180413209991081,2016,5
14,58,30.085515625,0.166277545008959,2016,5
14,60,30.4921875,0.137387053178065,2016,5
14,62,30.487015625,0.0774279987477358,2016,5
14,64,30.405265625,0.0938058180392659,2016,5
14,66,30.171421875,0.110281429985303,2016,5
14,68,30.11453125,0.123188714277716,2016,5
14,70,30.26403125,0.153235887125616,2016,5
14,72,30.264,0.194038158663557,2016,5
14,74,30.5567777777778,0.526854528731076,2016,5
14,80,30.3766875,0.333533695734743,2016,5
14,82,30.41790625,0.164324081527454,2016,5
14,84,30.1939375,0.296807824897921,2016,5
14,86,30.2425625,0.144431909953802,2016,5
-20,38,26.068875,0.287791808431026,2016,6
-20,40,26.224890625,0.239326178244784,2016,6
-20,42,26.835984375,0.190570779434326,2016,6
-20,44,25.7295333333333,0.644876606875485,2016,6
-20,48,25.3319032258065,0.461124665344685,2016,6
-20,50,25.229859375,0.104366397801588,2016,6
-20,52,25.180390625,0.0801604773746795,2016,6
-20,54,24.930265625,0.108713872625303,2016,6
-20,56,24.891921875,0.145345926135023,2016,6
-20,58,25.077296875,0.25125328267223,2016,6
-20,60,25.107015625,0.118977721295554,2016,6
-20,62,25.285703125,0.215213639126961,2016,6
-20,64,25.577171875,0.27249013698111,2016,6
-20,66,25.60125,0.181995813661953,2016,6
-20,68,25.22634375,0.251942436027416,2016,6
-20,70,24.786828125,0.145879005603252,2016,6
-20,72,25.25621875,0.198828111834206,2016,6
-20,74,25.46990625,0.332064715377007,2016,6
-20,76,25.9246875,0.261000144438323,2016,6
-20,78,25.87,0.372623858176767,2016,6
-20,80,25.62721875,0.430203918748248,2016,6
-20,82,25.5336875,0.186111067282629,2016,6
-20,84,25.169984375,0.280585413653595,2016,6
-20,86,25.0028125,0.258503065121905,2016,6
-18,38,26.386875,0.120293020222645,2016,6
-18,40,26.5019375,0.199638472848471,2016,6
-18,42,26.849703125,0.134200948555716,2016,6
-18,44,26.4155,0.334444472615646,2016,6
-18,48,25.2104,0.2330057632641,2016,6
-18,50,25.525609375,0.133178078322354,2016,6
-18,52,25.5549375,0.302359602733367,2016,6
-18,54,25.4646875,0.468394077572253,2016,6
-18,56,25.553328125,0.267117717031245,2016,6
-18,58,25.6461875,0.114067353397504,2016,6
-18,60,25.5819375,0.18335063771148,2016,6
-18,62,25.9855,0.440162596219978,2016,6
-18,64,26.2130625,0.283751393255792,2016,6
-18,66,26.064234375,0.227650089488336,2016,6
-18,68,25.6876875,0.345909653081897,2016,6
-18,70,25.691265625,0.408354430638172,2016,6
-18,72,26.00740625,0.367521458989078,2016,6
-18,74,26.422078125,0.253620157471352,2016,6
-18,76,26.5209375,0.101472941893433,2016,6
-18,78,26.56453125,0.178678124077374,2016,6
-18,80,26.436703125,0.250356487400926,2016,6
-18,82,26.055875,0.188231746727778,2016,6
-18,84,25.703546875,0.220459471831532,2016,6
-18,86,25.7083125,0.31491877472996,2016,6
-16,40,26.7059,0.114015976324122,2016,6
-16,42,26.828765625,0.0777410725109881,2016,6
-16,44,26.8584838709677,0.136910374169607,2016,6
-16,46,26.8848888888889,0.467386117496319,2016,6
-16,48,25.27075,0.282667501964174,2016,6
-16,50,25.8356349206349,0.223600976798843,2016,6
-16,52,26.204296875,0.164751248730725,2016,6
-16,54,26.439421875,0.171775675485478,2016,6
-16,56,26.26215625,0.308239662412427,2016,6
-16,58,26.21271875,0.296905172652177,2016,6
-16,60,26.09628125,0.269325110008243,2016,6
-16,62,26.319734375,0.311009377809283,2016,6
-16,64,26.754546875,0.149615160263108,2016,6
-16,66,26.457609375,0.166923670151198,2016,6
-16,68,26.55496875,0.110476165460793,2016,6
-16,70,26.701859375,0.136868360714529,2016,6
-16,72,26.861875,0.147557736883857,2016,6
-16,74,26.962125,0.113263634029863,2016,6
-16,76,26.797921875,0.113110467802884,2016,6
-16,78,26.753046875,0.0802400030241615,2016,6
-16,80,26.9365625,0.104816979570818,2016,6
-16,82,26.98984375,0.292215251101291,2016,6
-16,84,26.872546875,0.312654072732834,2016,6
-16,86,26.7831875,0.270605824210741,2016,6
-14,40,26.7247291666667,0.102643928960666,2016,6
-14,42,26.7040625,0.112702568948623,2016,6
-14,44,26.959734375,0.105591943263409,2016,6
-14,46,27.191421875,0.24033606132046,2016,6
-14,48,26.9505333333333,0.688495976089119,2016,6
-14,50,26.06365625,0.155487274909332,2016,6
-14,52,26.27325,0.0894244382634311,2016,6
-14,54,26.5613125,0.114181959351159,2016,6
-14,56,26.94521875,0.133134073578551,2016,6
-14,58,27.193,0.150857127825877,2016,6
-14,60,27.21415625,0.292947918809676,2016,6
-14,62,27.204671875,0.290506785139868,2016,6
-14,64,27.15240625,0.219894831915565,2016,6
-14,66,27.17621875,0.259285065207548,2016,6
-14,68,27.309703125,0.341509007977479,2016,6
-14,70,27.340984375,0.332917764391181,2016,6
-14,72,27.49121875,0.224282522282917,2016,6
-14,74,27.621109375,0.278558370229652,2016,6
-14,76,27.402578125,0.360316562963229,2016,6
-14,78,27.091484375,0.29815054214898,2016,6
-14,80,27.00625,0.108596091601453,2016,6
-14,82,27.27840625,0.108431489415323,2016,6
-14,84,27.452203125,0.114315517102434,2016,6
-14,86,27.49165625,0.170168912170686,2016,6
-12,38,27.4015,0.0431335136523794,2016,6
-12,40,26.8610754716981,0.146978393108098,2016,6
-12,42,26.7508125,0.111033224685799,2016,6
-12,44,26.814484375,0.191762170176274,2016,6
-12,46,26.60309375,0.440454336813092,2016,6
-12,48,26.01184375,0.47217884756446,2016,6
-12,50,25.935265625,0.19834323642243,2016,6
-12,52,26.280984375,0.116774710812391,2016,6
-12,54,26.50946875,0.105596712423272,2016,6
-12,56,26.789984375,0.0889302370039089,2016,6
-12,58,26.977953125,0.13506170602552,2016,6
-12,60,27.353625,0.230215737329762,2016,6
-12,62,27.909703125,0.146925926665743,2016,6
-12,64,28.00390625,0.166709491521905,2016,6
-12,66,28.073890625,0.190522016157905,2016,6
-12,68,28.168421875,0.161121841374337,2016,6
-12,70,28.1438125,0.15110932392734,2016,6
-12,72,28.11596875,0.121544291848496,2016,6
-12,74,28.040609375,0.0856133087835824,2016,6
-12,76,27.986859375,0.0942728002294153,2016,6
-12,78,27.809203125,0.119879592990117,2016,6
-12,80,27.342984375,0.205155341236095,2016,6
-12,82,27.26303125,0.106449774840025,2016,6
-12,84,27.65890625,0.125261848756787,2016,6
-12,86,27.75959375,0.10631415994513,2016,6
-10,38,26.990125,0.0435805903716652,2016,6
-10,40,26.9185,0.0475083952480781,2016,6
-10,42,26.72575,0.178671730560789,2016,6
-10,44,26.160109375,0.216898053529763,2016,6
-10,46,25.60025,0.198948904663149,2016,6
-10,48,25.538421875,0.192599411946514,2016,6
-10,50,25.85628125,0.233274037959037,2016,6
-10,52,26.28565625,0.131771473506821,2016,6
-10,54,26.542734375,0.165979272198679,2016,6
-10,56,26.898671875,0.0938299804336256,2016,6
-10,58,27.055234375,0.128983294376344,2016,6
-10,60,27.567609375,0.198565379836075,2016,6
-10,62,28.028125,0.169177327836706,2016,6
-10,64,28.5165625,0.151290729790807,2016,6
-10,66,28.631171875,0.144137010953423,2016,6
-10,68,28.6658125,0.136663748517045,2016,6
-10,70,28.436421875,0.157286191957703,2016,6
-10,72,28.2331875,0.0776307652563449,2016,6
-10,74,28.240953125,0.133315288027388,2016,6
-10,76,28.29409375,0.134060483714071,2016,6
-10,78,28.196703125,0.192881547636498,2016,6
-10,80,28.003578125,0.274370379069451,2016,6
-10,82,27.89915625,0.366615243959079,2016,6
-10,84,28.20621875,0.277945493614548,2016,6
-10,86,28.43171875,0.237766927673218,2016,6
-8,38,26.9305,0.0708842114195493,2016,6
-8,40,27.002171875,0.110896284261896,2016,6
-8,42,26.7244375,0.165519180780806,2016,6
-8,44,26.280765625,0.176564817199291,2016,6
-8,46,26.122390625,0.162049337694488,2016,6
-8,48,26.4095,0.189170285260124,2016,6
-8,50,26.4648125,0.190429912532936,2016,6
-8,52,26.506515625,0.107521425282784,2016,6
-8,54,26.426296875,0.13898254768678,2016,6
-8,56,26.859859375,0.231335451286277,2016,6
-8,58,27.300015625,0.0866486230644679,2016,6
-8,60,27.50390625,0.200431021166964,2016,6
-8,62,28.194390625,0.179502364770867,2016,6
-8,64,28.60290625,0.204089749845659,2016,6
-8,66,29.133328125,0.132900852731448,2016,6
-8,68,29.270875,0.213214513041276,2016,6
-8,70,29.1059375,0.42390493374947,2016,6
-8,72,28.755984375,0.241585995874715,2016,6
-8,74,28.970515625,0.301565281157502,2016,6
-8,76,28.810625,0.263703687726651,2016,6
-8,78,28.745609375,0.149642178205264,2016,6
-8,80,28.76803125,0.176225051707203,2016,6
-8,82,28.6393125,0.137950057100272,2016,6
-8,84,28.674671875,0.0959838039723367,2016,6
-8,86,28.8904375,0.0753909969383266,2016,6
-6,38,26.73025,0.0463087464740741,2016,6
-6,40,26.96428125,0.101257250377285,2016,6
-6,42,26.731359375,0.136542611197454,2016,6
-6,44,26.42884375,0.158654883390993,2016,6
-6,46,26.1354375,0.132155016600575,2016,6
-6,48,26.557046875,0.134590906281113,2016,6
-6,50,26.8245625,0.175654140241917,2016,6
-6,52,27.208,0.215608551822621,2016,6
-6,54,27.15996875,0.265312691752132,2016,6
-6,56,27.693984375,0.427546989608643,2016,6
-6,58,28.167484375,0.277133627282998,2016,6
-6,60,28.29740625,0.254577753036808,2016,6
-6,62,28.559578125,0.175926644587435,2016,6
-6,64,28.812,0.187667977666063,2016,6
-6,66,29.1045,0.155900253010984,2016,6
-6,68,29.61934375,0.196165157072316,2016,6
-6,70,29.91459375,0.166879646656667,2016,6
-6,72,29.647625,0.363151352416461,2016,6
-6,74,29.68290625,0.190305245091994,2016,6
-6,76,29.448453125,0.204219841836202,2016,6
-6,78,29.19325,0.105419494597868,2016,6
-6,80,29.09509375,0.158728151227385,2016,6
-6,82,29.009484375,0.150190988695452,2016,6
-6,84,29.052640625,0.174663882855633,2016,6
-6,86,29.1944375,0.197097804033528,2016,6
-4,38,26.876,0.191299067779572,2016,6
-4,40,26.8558771929825,0.193419978855731,2016,6
-4,42,26.938140625,0.10114532483566,2016,6
-4,44,26.44303125,0.166853321075633,2016,6
-4,46,25.964953125,0.113742598529478,2016,6
-4,48,26.130078125,0.190427614434686,2016,6
-4,50,26.599015625,0.169185489657696,2016,6
-4,52,27.126625,0.1216971912133,2016,6
-4,54,27.398078125,0.181181598340949,2016,6
-4,56,27.78153125,0.21029948174879,2016,6
-4,58,28.00421875,0.136573425655353,2016,6
-4,60,28.49325,0.145581701274685,2016,6
-4,62,28.899953125,0.133114156723611,2016,6
-4,64,29.132765625,0.0958182376827035,2016,6
-4,66,29.350671875,0.128318806189215,2016,6
-4,68,29.696203125,0.101188678030242,2016,6
-4,70,29.872015625,0.15535330876951,2016,6
-4,72,29.97971875,0.129075524680044,2016,6
-4,74,29.99553125,0.0667580251997575,2016,6
-4,76,29.95809375,0.118970413655652,2016,6
-4,78,29.617828125,0.175746530565905,2016,6
-4,80,29.426109375,0.111043980588774,2016,6
-4,82,29.460328125,0.108406796291297,2016,6
-4,84,29.464859375,0.0854097253277139,2016,6
-4,86,29.5340625,0.0743118700629854,2016,6
-2,40,26.8046363636364,0.264702577519476,2016,6
-2,42,26.8751551724138,0.19911565903899,2016,6
-2,44,26.75796875,0.290404642095807,2016,6
-2,46,26.223296875,0.309712753743447,2016,6
-2,48,26.10684375,0.175456883750839,2016,6
-2,50,26.561171875,0.152512976776789,2016,6
-2,52,27.20025,0.253032402718302,2016,6
-2,54,27.625140625,0.15286074866408,2016,6
-2,56,27.943375,0.216904887355564,2016,6
-2,58,28.226125,0.257660752719663,2016,6
-2,60,28.94815625,0.290674487594105,2016,6
-2,62,29.43709375,0.228178273296916,2016,6
-2,64,29.45434375,0.217284775378099,2016,6
-2,66,29.65975,0.196234553532246,2016,6
-2,68,29.924890625,0.0732296056851974,2016,6
-2,70,29.997546875,0.0734777646287723,2016,6
-2,72,30.1355,0.0782979656732627,2016,6
-2,74,30.077359375,0.0579612260070307,2016,6
-2,76,29.961703125,0.0913600377518299,2016,6
-2,78,29.843109375,0.075509931479138,2016,6
-2,80,29.74465625,0.116252901482821,2016,6
-2,82,29.648,0.0811220910159102,2016,6
-2,84,29.6263125,0.0694776143004988,2016,6
-2,86,29.67184375,0.0859069674499778,2016,6
0,42,26.8223333333333,0.134828061102301,2016,6
0,44,27.0820689655172,0.244065339401474,2016,6
0,46,27.14490625,0.203870151543761,2016,6
0,48,26.88984375,0.374593545599443,2016,6
0,50,26.695734375,0.257885925450837,2016,6
0,52,26.62759375,0.274189178045274,2016,6
0,54,27.734734375,0.365737187373904,2016,6
0,56,28.395703125,0.114076370922193,2016,6
0,58,28.7205625,0.127863875410222,2016,6
0,60,29.238015625,0.163176454513327,2016,6
0,62,29.5949375,0.102904004426379,2016,6
0,64,29.659765625,0.0807788952060764,2016,6
0,66,29.855125,0.050315985657626,2016,6
0,68,29.941921875,0.0724021627072186,2016,6
0,70,29.923546875,0.0657578360802143,2016,6
0,72,29.98609375,0.0743293227083747,2016,6
0,74,29.742796875,0.137526006739678,2016,6
0,76,29.627234375,0.0863247361388636,2016,6
0,78,29.663671875,0.0540255832071531,2016,6
0,80,29.702171875,0.0805123582523155,2016,6
0,82,29.635265625,0.0716442361769664,2016,6
0,84,29.556640625,0.043148090206776,2016,6
0,86,29.6108125,0.0759101495615151,2016,6
2,44,27.3684285714286,0.472922776339808,2016,6
2,46,25.9332222222222,1.38985998570871,2016,6
2,48,26.013390625,0.919409327588504,2016,6
2,50,26.070703125,0.478680881858411,2016,6
2,52,26.97521875,0.603909813217173,2016,6
2,54,28.036734375,0.254774362804541,2016,6
2,56,28.4623125,0.114188492873677,2016,6
2,58,28.725078125,0.182264094513454,2016,6
2,60,29.16421875,0.156199858621362,2016,6
2,62,29.52534375,0.116350349246753,2016,6
2,64,29.51159375,0.0966661278720615,2016,6
2,66,29.746609375,0.0513236283922834,2016,6
2,68,29.734953125,0.079529455397316,2016,6
2,70,29.817640625,0.088196635862038,2016,6
2,72,29.8245,0.123511068843987,2016,6
2,74,29.558703125,0.0798921256201832,2016,6
2,76,29.501625,0.111617330963559,2016,6
2,78,29.452078125,0.16356643276231,2016,6
2,80,29.55990625,0.108693061175123,2016,6
2,82,29.49653125,0.132299680109753,2016,6
2,84,29.559921875,0.0653715400158788,2016,6
2,86,29.58503125,0.0750025738805656,2016,6
4,46,25.9436666666667,1.13649244021536,2016,6
4,48,26.2256379310345,0.651728974405661,2016,6
4,50,27.125390625,0.31976303811672,2016,6
4,52,27.351140625,0.201048510863021,2016,6
4,54,27.4475625,0.450434283387481,2016,6
4,56,28.394578125,0.167112147942869,2016,6
4,58,28.910609375,0.191792349449971,2016,6
4,60,29.287484375,0.10055386177101,2016,6
4,62,29.50215625,0.0600997104686263,2016,6
4,64,29.52321875,0.0989228445136243,2016,6
4,66,29.666265625,0.0535680081580028,2016,6
4,68,29.673703125,0.0397446930419645,2016,6
4,70,29.695484375,0.0644355201726552,2016,6
4,72,29.758171875,0.110981988340952,2016,6
4,74,29.39315625,0.174162323368036,2016,6
4,76,29.053734375,0.17423330847955,2016,6
4,78,28.845015625,0.244899298526253,2016,6
4,80,28.84871875,0.359370060352526,2016,6
4,82,29.223609375,0.0826383625099947,2016,6
4,84,29.32846875,0.0971346584133559,2016,6
4,86,29.3709375,0.0691253828082501,2016,6
6,48,25.9926538461538,1.0591623460946,2016,6
6,50,26.96475,0.351361930705656,2016,6
6,52,27.172546875,0.133428766999831,2016,6
6,54,26.74596875,0.279983897992225,2016,6
6,56,27.846515625,0.387285014287497,2016,6
6,58,28.33446875,0.337146756644451,2016,6
6,60,29.1,0.169714325797655,2016,6
6,62,29.34784375,0.102411590792114,2016,6
6,64,29.550109375,0.142656554735935,2016,6
6,66,29.684953125,0.0942973058726561,2016,6
6,68,29.6900625,0.075089549713595,2016,6
6,70,29.53146875,0.106664429850059,2016,6
6,72,29.593609375,0.156611704359733,2016,6
6,74,29.27084375,0.20684909143379,2016,6
6,76,28.301421875,0.518524671611144,2016,6
6,78,28.1900344827586,0.27487406784934,2016,6
6,80,28.7774583333333,0.872751669405035,2016,6
6,82,29.84384375,0.281316249692885,2016,6
6,84,29.375671875,0.143714449537798,2016,6
6,86,29.34190625,0.0720516657706298,2016,6
8,48,28.418,NA,2016,6
8,50,25.7793703703704,1.53159271270011,2016,6
8,52,27.00096875,0.307995102452816,2016,6
8,54,26.292734375,0.473510907072966,2016,6
8,56,27.31434375,0.759063232590954,2016,6
8,58,27.97259375,0.181695080237577,2016,6
8,60,28.769578125,0.297173179411447,2016,6
8,62,29.115453125,0.202527829143012,2016,6
8,64,29.39553125,0.0612216811761302,2016,6
8,66,29.515921875,0.0747752833893155,2016,6
8,68,29.51490625,0.104662377641877,2016,6
8,70,29.36265625,0.112127651001203,2016,6
8,72,29.44203125,0.158400934816666,2016,6
8,74,29.024484375,0.20088312895317,2016,6
8,76,28.0459583333333,0.389318856596298,2016,6
8,78,29.3155094339623,0.609296556020564,2016,6
8,80,29.6964,0.405101045595858,2016,6
8,82,29.908171875,0.180295309316432,2016,6
8,84,29.65340625,0.200074408281535,2016,6
8,86,29.4998125,0.164592642311939,2016,6
10,42,31.3445263157895,0.358178783480641,2016,6
10,44,30.8168333333333,0.432645078731913,2016,6
10,46,31.016625,0.308346765126704,2016,6
10,48,30.9372916666667,0.299863951639329,2016,6
10,50,25.9086744186047,3.17000419648911,2016,6
10,52,24.4910625,0.877379591974134,2016,6
10,54,26.3065,0.733969875252233,2016,6
10,56,27.391234375,0.210892641173632,2016,6
10,58,27.89234375,0.254647420037482,2016,6
10,60,28.3293125,0.169958620080544,2016,6
10,62,28.7905,0.297836271203567,2016,6
10,64,29.380078125,0.107711741218999,2016,6
10,66,29.464875,0.0743521223317675,2016,6
10,68,29.360375,0.0785464173755854,2016,6
10,70,29.25625,0.119918490836253,2016,6
10,72,29.576796875,0.104687923180855,2016,6
10,74,29.2076379310345,0.227010680502727,2016,6
10,76,28.4225,0.239366455461078,2016,6
10,78,29.3156,0.404207125122752,2016,6
10,80,29.804875,0.277068067964741,2016,6
10,82,29.943265625,0.0966456860955158,2016,6
10,84,30.055921875,0.150173476901491,2016,6
10,86,29.76403125,0.0848625014551531,2016,6
12,40,32.0263125,0.49304465230511,2016,6
12,42,30.5955714285714,0.4807342018437,2016,6
12,44,30.8756285714286,0.402305860064226,2016,6
12,46,31.0477272727273,0.575786851461978,2016,6
12,48,31.348546875,0.506796441077177,2016,6
12,50,29.554734375,1.65959108792409,2016,6
12,52,27.28359375,1.32886352827735,2016,6
12,54,27.51884375,0.756477786762493,2016,6
12,56,27.597859375,0.446403400282446,2016,6
12,58,28.020859375,0.229201087782918,2016,6
12,60,28.4789375,0.232041312345282,2016,6
12,62,29.12128125,0.206739961561255,2016,6
12,64,29.4360625,0.147208725047664,2016,6
12,66,29.522296875,0.12345742530563,2016,6
12,68,29.38915625,0.105063732547561,2016,6
12,70,29.364203125,0.132336413504695,2016,6
12,72,29.4600625,0.115883339668385,2016,6
12,74,29.2721290322581,0.375010821349241,2016,6
12,78,29.5135,0.00494974746830686,2016,6
12,80,30.061453125,0.32670018922687,2016,6
12,82,30.007015625,0.0645756581460845,2016,6
12,84,30.031546875,0.108738207488707,2016,6
12,86,29.845625,0.0723583153925769,2016,6
14,38,30.84825,0.262635837869346,2016,6
14,40,31.3948253968254,0.472267506879603,2016,6
14,42,31.2338275862069,0.44698594328853,2016,6
14,46,30.1905,0.0473761543394988,2016,6
14,48,30.2787142857143,0.723312511305444,2016,6
14,50,29.7013953488372,0.709619017150514,2016,6
14,52,28.83909375,0.395223935668624,2016,6
14,54,28.937453125,0.158515026545981,2016,6
14,56,28.43590625,0.399095633156718,2016,6
14,58,28.108140625,0.262989218632748,2016,6
14,60,28.752765625,0.202530322416215,2016,6
14,62,29.339953125,0.127334010181136,2016,6
14,64,29.587609375,0.125011442928618,2016,6
14,66,29.586015625,0.111832853194271,2016,6
14,68,29.570953125,0.142221761745131,2016,6
14,70,29.633109375,0.0921351865962563,2016,6
14,72,29.7578448275862,0.131675545122483,2016,6
14,74,29.009,0.627562546683595,2016,6
14,80,30.087875,0.193889389183873,2016,6
14,82,30.1661875,0.110642119337206,2016,6
14,84,30.1360625,0.0757797298775697,2016,6
14,86,29.987125,0.0884281191593744,2016,6
-20,38,25.192375,0.0985363420991755,2016,7
-20,40,25.293796875,0.178313276993005,2016,7
-20,42,25.91221875,0.174562261485467,2016,7
-20,44,25.5164666666667,0.565364720040671,2016,7
-20,48,24.3044193548387,0.279625913700614,2016,7
-20,50,24.10775,0.122098711041908,2016,7
-20,52,23.8483125,0.166478834633572,2016,7
-20,54,23.896265625,0.237262980623203,2016,7
-20,56,23.854265625,0.153892483823548,2016,7
-20,58,23.653203125,0.132711308556019,2016,7
-20,60,24.019453125,0.341208260645806,2016,7
-20,62,24.40403125,0.138212278501483,2016,7
-20,64,24.3861875,0.142469475984512,2016,7
-20,66,23.959046875,0.195994770718021,2016,7
-20,68,24.025703125,0.317687661310303,2016,7
-20,70,24.704171875,0.249303700472826,2016,7
-20,72,25.00221875,0.292233841393422,2016,7
-20,74,25.162890625,0.280790161564378,2016,7
-20,76,24.91359375,0.33756385492347,2016,7
